timestamp_utc;looted_by__alliance;looted_by__guild;looted_by__name;item_id;item_name;quantity;looted_from__alliance;looted_from__guild;looted_from__name
2025-12-04T16:42:45.864Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:45.895Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:46.145Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:46.360Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:46.453Z;638841636980653197;QUILL;Bigshots271;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:42:46.675Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:47.708Z;FCKU;Mid;DontBlameMe;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:47.846Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:42:47.916Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:48.156Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:42:48.222Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BERSERK_ELITE
2025-12-04T16:42:48.426Z;;Technique;reiOenkow;TREASURE_CEREMONIAL_RARITY1;Ornamental Scepter;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:43:26.206Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:27.066Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:27.334Z;;Technique;reiOenkow;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:27.337Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:27.611Z;;Technique;reiOenkow;T4_SKILLBOOK_STANDARD;Adept's Tome of Insight;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:28.491Z;;Technique;Altair917;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:28.539Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:28.704Z;;Technique;XoGoKuoX;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:29.126Z;;Technique;reiOenkow;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:29.584Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:29.585Z;;Technique;reNameLess;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:29.888Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:29.889Z;;Technique;reNameLess;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:29.925Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:30.364Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:30.366Z;;Noob Family;proplayerr06;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:30.443Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:30.731Z;;Technique;reiOenkow;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:31.005Z;;Technique;reiOenkow;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:31.488Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:31.489Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:31.763Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:43:31.765Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:32.551Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:32.889Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:33.219Z;FCKU;Mid;DontBlameMe;T7_SOUL;Grandmaster's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:33.755Z;CRIT;COALITION;skrillaz;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:34.059Z;CRIT;COALITION;skrillaz;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PIKEMAN_ELITE
2025-12-04T16:43:34.184Z;;Noob Family;proplayerr06;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:34.552Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:34.802Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:43:36.904Z;638841636980653197;QUILL;Bigshots271;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:02.454Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:03.205Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:03.637Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:03.639Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:03.665Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:03.789Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:03.861Z;CRIT;COALITION;skrillaz;T6_RUNE;Master's Rune;2;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:03.896Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:04.974Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:05.177Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:05.240Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:05.424Z;;Technique;XoGoKuoX;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:05.526Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:06.638Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:06.767Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:06.769Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:06.925Z;;Technique;reNameLess;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:06.941Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:07.016Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:07.097Z;;Technique;reiOenkow;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:07.180Z;FCKU;Mid;DontBlameMe;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:07.222Z;CRIT;COALITION;skrillaz;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:07.374Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:07.665Z;;Technique;reiOenkow;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:08.084Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:08.306Z;;Technique;Deknight;T4_SOUL;Adept's Soul;2;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:08.540Z;;Technique;Deknight;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:10.271Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:10.590Z;638841636980653197;QUILL;Bigshots271;T6_RELIC;Master's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:10.936Z;638841636980653197;QUILL;Bigshots271;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:11.336Z;;Technique;reiOenkow;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:11.425Z;;Technique;OchipiceR;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:11.501Z;CRIT;COALITION;skrillaz;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:11.644Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:11.737Z;CRIT;COALITION;skrillaz;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:12.252Z;CRIT;COALITION;skrillaz;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:12.905Z;638841636980653197;QUILL;Bigshots271;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:44:15.122Z;638841636980653197;QUILL;Bigshots271;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_WIZARD_ELITE
2025-12-04T16:44:31.489Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:33.895Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:34.404Z;;Technique;Deknight;TREASURE_DECORATIVE_RARITY2;Stone Mask;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:36.131Z;;Technique;OchipiceR;QUESTITEM_TOKEN_AVALON;Avalonian Energy;2;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:36.455Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:36.553Z;;Technique;Deknight;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:36.677Z;;Technique;reiOenkow;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:36.803Z;;Technique;Deknight;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:36.833Z;;Technique;Deknight;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.027Z;;Technique;Deknight;T6_RELIC;Master's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.112Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;2;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.283Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.333Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.427Z;;Technique;Deknight;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.541Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:37.707Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.787Z;;Technique;OchipiceR;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.805Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.926Z;;Technique;XoGoKuoX;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:37.993Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:38.019Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:38.350Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.255Z;;Technique;XoGoKuoX;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.307Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.455Z;;Technique;XoGoKuoX;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.520Z;;Technique;reiOenkow;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:39.524Z;FCKU;Mid;DontBlameMe;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.553Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:39.738Z;;Technique;XoGoKuoX;T5_SHARD_AVALONIAN;Expert's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:40.084Z;;Technique;reNameLess;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:40.162Z;;Noob Family;proplayerr06;T5_RUNE;Expert's Rune;3;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:40.301Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:40.734Z;;Technique;Deknight;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:40.975Z;FCKU;Mid;DontBlameMe;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:40.976Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:41.209Z;;Technique;XoGoKuoX;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:41.362Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:41.486Z;;Technique;XoGoKuoX;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:41.552Z;;Technique;Altair917;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:41.815Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:41.816Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;3;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:42.083Z;;Technique;Deknight;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:42.235Z;;Technique;reNameLess;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:42.489Z;;Technique;reNameLess;T4_SKILLBOOK_STANDARD;Adept's Tome of Insight;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:42.596Z;;Technique;XoGoKuoX;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:42.789Z;;Technique;reNameLess;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:42.909Z;CRIT;COALITION;skrillaz;T4_SKILLBOOK_STANDARD;Adept's Tome of Insight;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:43.181Z;;Technique;reNameLess;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:43.346Z;CRIT;COALITION;skrillaz;T6_SOUL;Master's Soul;1;;;@MOB_T6_MOB_RD_AVALON_PRIEST_ELITE
2025-12-04T16:44:43.559Z;638841636980653197;QUILL;Bigshots271;T7_RUNE;Grandmaster's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:44:44.068Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:44.289Z;;Technique;XoGoKuoX;T6_RELIC;Master's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:44.365Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:44.500Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:44.637Z;;Technique;reiOenkow;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:44.709Z;;Technique;XoGoKuoX;TREASURE_KNOWLEDGE_RARITY1;Corrupted Scroll;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:45.189Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:45.443Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:45.504Z;;Noob Family;proplayerr06;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:44:45.820Z;CRIT;COALITION;skrillaz;T6_RELIC;Master's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MAGE_ELITE
2025-12-04T16:45:13.706Z;CRIT;COALITION;skrillaz;T7_RUNE;Grandmaster's Rune;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:45:15.710Z;;Technique;XoGoKuoX;T4_RUNE;Adept's Rune;3;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:15.869Z;;Technique;reiOenkow;T4_RUNE;Adept's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:15.894Z;;Technique;XoGoKuoX;T4_RELIC;Adept's Relic;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:15.924Z;;Technique;Deknight;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:45:16.100Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:16.286Z;;Noob Family;proplayerr06;T4_SOUL;Adept's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:16.409Z;FCKU;Mid;DontBlameMe;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_CLERIC_ELITE
2025-12-04T16:45:17.140Z;;Technique;Deknight;T5_RUNE;Expert's Rune;2;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:17.393Z;;Technique;Deknight;T5_SOUL;Expert's Soul;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:17.614Z;;Technique;reiOenkow;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:17.615Z;;Technique;Deknight;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:17.915Z;CRIT;COALITION;skrillaz;T5_RELIC;Expert's Relic;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:18.397Z;;Technique;XoGoKuoX;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:18.551Z;;Technique;XoGoKuoX;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_BOWMAN_ELITE
2025-12-04T16:45:18.583Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:18.776Z;;Technique;Deknight;T4_SOUL;Adept's Soul;2;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:18.878Z;FCKU;Mid;DontBlameMe;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:19.025Z;;Technique;reiOenkow;T4_SHARD_AVALONIAN;Adept's Avalonian Shard;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:19.052Z;;Technique;Deknight;T6_RUNE;Master's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:19.300Z;;Technique;reNameLess;QUESTITEM_TOKEN_AVALON;Avalonian Energy;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:20.306Z;;Technique;XoGoKuoX;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
2025-12-04T16:45:20.393Z;;Technique;Deknight;T5_RUNE;Expert's Rune;1;;;@MOB_T6_MOB_RD_AVALON_MONK_ELITE
